ASK
time (\mus),Amplitude
3.3999999,55.305073
3.41,54.57123
3.42,51.29517
3.4299998,46.51995
3.44,32.429337
3.4499998,30.88267
3.46,26.687569
3.47,20.701483
3.48,22.126162
3.49,9.159079
3.5,1.8425642
3.51,-7.467132
3.52,-9.544758
3.53,-18.8697
3.54,-30.39262
3.55,-34.41585
3.56,-36.680527
3.57,-44.741043
3.58,-47.736412
3.59,-61.989326
3.6,-55.81099
3.6100001,-62.414295
3.62,-64.47589
3.63,-75.571976
3.6399999,-78.891716
3.65,-77.913124
3.6599998,-82.75172
3.67,-84.42812
3.68,-87.82395
3.69,-97.77282
3.7,-95.33359
3.7099998,-100.74494
3.72,-96.85152
3.7299998,-99.55843
3.74,-100.475235
3.75,-96.45599
3.76,-102.986
3.77,-97.107086
3.78,-101.598236
3.79,-100.798965
3.8,-101.20275
3.81,-93.93774
3.8200002,-88.29397
3.83,-82.67205
3.84,-82.20234
3.8499997,-83.99197
3.8600001,-86.52541
3.87,-78.08644
3.8799999,-65.94492
3.8899999,-65.77434
3.9,-51.68402
3.91,-57.374977
3.9199998,-52.277424
3.9299998,-48.710217
3.94,-39.681255
3.95,-31.586899
3.96,-23.435179
3.9699998,-20.744783
3.9800003,-7.0335937
3.99,-9.106751
4.0,0.6453593
4.0099998,7.87087
4.02,14.552299
4.03,24.720354
4.04,22.567629
4.0499997,32.22802
4.06,35.3623
4.07,40.92182
4.08,44.73576
4.09,58.891243
4.1,58.285015
4.11,56.925163
4.12,68.717606
4.13,73.428276
4.14,75.62265
4.1499996,91.18431
4.1600003,82.66026
4.17,82.054955
4.18,86.8264
4.1899996,89.501335
4.2000003,108.98911
4.21,93.47125
4.22,97.848564
4.23,97.7887
4.2400002,104.36478
4.25,97.69939
4.2599998,102.38422
4.27,105.19402
4.2799997,96.68609
4.29,98.62062
4.3,96.3593
4.31,86.89453
4.3199997,93.07137
4.33,79.8858
4.34,81.149635
4.35,86.61526
4.3599997,69.407936
4.3700004,68.00259
4.38,65.58159
4.39,62.97279
4.3999996,52.626244
4.41,42.65689
4.42,48.73186
4.43,40.278164
4.44,43.911377
4.45,35.44475
4.46,22.088436
4.47,19.394194
4.48,14.130846
4.49,3.7941394
4.5,3.0764575
4.51,-8.496217
4.52,-13.454954
4.5299997,-17.294754
4.54,-25.112246
4.55,-29.151098
4.56,-37.87244
4.5699997,-39.92862
4.58,-47.652485
4.59,-54.66951
4.6,-60.615692
4.61,-64.37148
4.62,-60.699757
4.63,-73.21137
4.64,-80.85959
4.65,-79.88648
4.66,-81.36729
4.67,-86.845505
4.6800003,-84.25995
4.69,-92.67977
4.7,-95.30898
4.7099996,-94.34684
4.7200003,-102.148834
4.73,-96.4318
4.74,-110.203064
4.75,-104.66517
4.76,-100.05373
4.77,-102.286194
4.7799997,-104.956436
4.79,-98.50383
4.8,-90.602974
4.81,-96.30988
4.82,-84.390816
4.83,-88.78421
4.8399997,-88.73137
4.85,-89.20717
4.86,-80.93469
4.87,-65.590904
4.8799996,-61.100483
4.8900003,-63.953213
4.9,-60.005013
4.91,-51.317234
4.9199996,-48.60304
4.9300003,-38.287903
4.94,-39.46572
4.95,-29.406902
4.96,-24.553944
4.9700003,-20.961214
4.98,-14.052119
4.99,-11.322668
5.0,0.28121212
5.0099998,7.668553
5.02,9.351395
5.03,13.515092
5.04,29.269075
5.0499997,28.282452
5.06,42.06485
5.07,39.453495
5.08,51.513187
5.0899997,63.69271
5.1000004,59.710007
5.11,68.4647
5.12,63.707333
5.1299996,74.695755
5.14,78.95936
5.15,79.400024
5.16,82.953705
5.17,92.54835
5.18,83.70584
5.19,88.74033
5.2,96.34089
5.21,99.3832
5.22,99.034485
5.23,107.04195
5.2400002,96.84404
5.25,97.76568
5.2599998,102.84975
5.27,95.98888
5.28,103.29728
5.29,91.30876
5.2999997,89.889366
5.31,89.009575
5.32,91.17419
5.33,85.5922
5.34,78.988304
5.35,74.773
5.36,82.44612
5.37,72.64922
5.38,67.817345
5.39,65.85348
5.4,63.09443
5.41,54.415585
5.42,41.07442
5.43,51.003376
5.4399996,35.125454
5.4500003,21.318766
5.46,26.323555
5.47,14.105717
5.48,9.407424
5.4900002,8.525773
5.5,6.339572
5.5099998,-9.0628605
5.52,-11.046605
5.53,-23.777224
5.54,-20.896152
5.55,-28.38611
5.56,-25.325228
5.5699997,-40.395702
5.58,-53.69092
5.59,-58.136135
5.6,-64.29876
5.6099997,-56.518803
5.6200004,-67.513245
5.63,-66.61145
5.64,-77.37547
5.6499996,-80.813934
5.6600003,-87.42011
5.67,-86.30797
5.68,-84.42014
5.69,-90.99655
5.7,-101.735954
5.71,-89.49435
5.72,-94.395325
5.73,-89.90984
5.74,-99.79728
5.75,-95.13604
5.76,-99.91641
5.77,-104.23559
5.7799997,-108.05118
5.79,-101.313126
5.8,-88.0182
5.81,-89.6042
5.8199997,-92.65645
5.8300004,-82.57899
5.84,-88.34605
5.85,-79.91938
5.8599997,-78.60484
5.87,-68.552086
5.88,-63.867638
5.89,-65.585396
5.9,-52.243095
5.91,-46.328983
5.92,-44.92364
5.93,-39.46756
5.94,-37.522457
5.95,-32.425903
5.96,-25.935692
5.9700003,-17.644527
5.98,-9.869232
5.99,-5.9501567
5.9999995,2.9121828
6.01,6.7464304
6.02,21.004232
6.0299997,12.841979
6.04,22.237091
6.05,23.49495
6.06,35.607067
6.0699997,45.57725
6.08,46.274773
6.09,61.239464
6.1,51.18704
6.11,65.17915
6.12,68.50754
6.1299996,80.51428
6.14,72.47201
6.15,84.26446
6.16,90.527626
6.1699996,88.673355
6.1800003,91.53805
6.19,95.49266
6.2,98.32827
6.21,95.474686
6.2200003,100.74042
6.23,97.04993
6.24,93.912384
6.25,95.558525
6.2599998,111.60036
6.27,104.68467
6.28,90.31931
6.29,92.41661
6.2999997,98.14678
6.31,92.825745
6.32,94.14487
6.33,87.11313
6.3399997,92.045334
6.3500004,77.51508
6.36,86.09662
6.37,69.4956
6.3799996,71.43067
6.3900003,69.75642
6.4,57.022903
6.41,54.263306
6.42,52.260635
6.43,40.199352
6.44,37.13641
6.45,33.31222
6.46,18.178944
6.47,21.792704
6.48,24.670097
6.4900002,10.308436
6.5,1.7548462
6.5099998,-10.394457
6.52,-15.711318
6.53,-14.8270445
6.54,-25.596483
6.5499997,-23.841469
6.56,-37.945137
6.57,-34.90746
6.58,-46.555714
6.5899997,-52.494896
6.6,-60.43545
6.61,-63.269836
6.62,-68.641136
6.63,-78.00859
6.64,-82.2638
6.65,-77.74003
6.66,-83.56428
6.67,-99.04982
6.68,-88.47132
6.6899996,-84.94193
6.7000003,-91.82252
6.71,-89.02492
6.72,-93.32366
6.7299995,-100.25169
6.7400002,-101.68339
6.75,-88.071884
6.7599998,-105.2542
6.77,-94.007996
6.78,-98.475464
6.79,-101.31561
6.7999997,-98.95485
6.81,-93.98168
6.82,-93.696365
6.83,-93.41769
6.84,-78.681946
6.85,-87.07314
6.8599997,-78.54156
6.87,-71.70402
6.88,-66.50119
6.89,-60.351257
6.8999996,-58.652794
6.9100003,-54.77362
6.92,-57.635296
6.93,-40.781296
6.94,-37.2826
6.9500003,-34.26064
6.96,-20.586046
6.97,-23.284681
6.98,-20.332329
6.99,-4.6411467
7.0,5.183135
7.0099998,-1.1523577
7.02,10.8261
7.0299997,16.714561
7.04,16.677298
7.05,29.628038
7.06,34.87724
7.0699997,32.744457
7.08,50.839497
7.09,44.949768
7.1,57.367123
7.1099997,57.77143
7.12,73.36636
7.13,80.07297
7.14,81.52906
7.15,76.078865
7.16,88.87335
7.17,85.44918
7.18,83.80905
7.19,97.49498
7.2,99.13651
7.21,93.640526
7.2200003,103.012856
7.23,96.79307
7.24,102.64737
7.25,104.27892
7.26,99.20677
7.27,102.19471
7.2799997,94.436264
7.29,96.79504
7.3,96.95374
7.31,88.07932
7.3199997,89.430664
7.33,92.11599
7.34,82.90462
7.35,87.90004
7.36,70.07564
7.37,70.895454
7.38,74.09082
7.39,57.39468
7.4,74.59678
7.41,56.839413
7.4199996,53.886436
7.4300003,46.839466
7.44,34.922215
7.45,33.50985
7.4599996,18.299006
7.4700003,21.421608
7.48,10.668958
7.49,6.7528787
7.5,3.6981568
7.51,-9.468212
7.52,-11.376774
7.5299997,-12.478287
7.54,-27.319326
7.5499997,-28.816523
7.56,-37.28072
7.57,-41.233746
7.58,-49.713863
7.5899997,-53.37151
7.6,-63.262413
7.61,-64.46276
7.62,-69.93619
7.63,-73.50083
7.6400003,-82.32456
7.65,-78.54794
7.66,-76.067024
7.6699996,-83.07396
7.68,-89.0238
7.6899996,-98.379845
7.6999993,-91.59606
7.7100005,-92.22605
7.7200003,-93.39328
7.73,-95.59331
7.74,-94.7727
7.75,-96.86781
7.7599998,-101.59404
7.7699995,-93.71596
7.7799997,-93.511856
7.7900004,-93.11142
7.8,-92.830315
7.81,-87.42721
7.82,-94.941864
7.83,-86.081566
7.8399997,-83.947365
7.85,-83.69458
7.8599997,-76.25025
7.8699994,-77.09532
7.88,-71.808014
7.8900003,-59.74813
7.9,-63.3
7.91,-51.981373
7.92,-44.47648
7.93,-44.84316
7.9399996,-33.15072
7.95,-37.57553
7.9600005,-24.463749
7.9700003,-19.72375
7.98,-10.558222
7.9900002,-6.0454626
8.0,-8.47043
8.01,7.3928785
8.0199995,8.973717
8.03,12.93085
8.04,32.10997
8.05,25.159872
8.06,38.20222
8.07,38.079956
8.08,47.5399
8.09,49.518085
8.099999,48.765823
8.11,69.27219
8.12,70.521126
8.129999,68.45627
8.14,69.43095
8.150001,81.01431
8.16,76.544136
8.17,90.09165
8.18,84.20571
8.19,88.85531
8.2,92.14957
8.21,83.778015
8.22,99.27099
8.2300005,99.65376
8.24,105.56474
8.25,98.221504
8.26,93.32551
8.2699995,94.12458
8.28,104.25197
8.29,96.378334
8.299999,88.735085
8.31,95.69163
8.320001,89.20869
8.33,85.321846
8.34,93.75772
8.35,81.89746
8.36,79.374756
8.37,70.75985
8.379999,59.170902
8.39,59.6607
8.400001,59.538445
8.41,53.224476
8.42,44.93178
8.43,47.62219
8.44,38.108227
8.45,24.187973
8.46,24.580692
8.469999,28.779867
8.4800005,5.968015
8.490001,1.6099294
8.5,-6.7302456
8.51,-14.58257
8.5199995,-13.152929
8.53,-21.15226
8.54,-21.027735
8.549999,-31.841345
8.559999,-32.801838
8.570001,-41.248123
8.58,-52.31852
8.59,-57.774757
8.6,-60.797478
8.61,-69.15611
8.62,-72.93576
8.63,-72.75179
8.639999,-84.0283
8.650001,-78.642235
8.66,-79.78416
8.67,-83.8759
8.68,-93.20571
8.69,-93.56329
8.7,-100.1071
8.71,-93.37856
8.719999,-93.25904
8.73,-101.60069
8.740001,-96.07618
8.75,-105.76983
8.76,-97.16583
8.77,-100.45352
8.78,-99.243256
8.79,-92.46819
8.799999,-101.56076
8.809999,-98.03045
8.82,-93.48356
8.83,-87.247246
8.84,-83.51526
8.85,-81.56512
8.86,-69.668045
8.87,-78.197945
8.88,-66.923706
8.889999,-67.31311
8.9,-52.917183
8.910001,-54.34801
8.92,-51.75638
8.93,-39.127655
8.94,-35.103104
8.95,-33.17542
8.96,-21.62425
8.969999,-23.000887
8.98,-22.665297
8.99,-5.9521346
9.0,1.3762524
9.01,10.244826
9.02,12.031831
9.03,22.251076
9.04,18.354715
9.05,30.855503
9.059999,28.007576
9.07,49.74145
9.08,50.11819
9.09,54.576878
9.1,55.111183
9.11,65.82474
9.12,64.34266
9.13,66.96256
9.139999,74.49961
9.15,83.228004
9.16,85.2318
9.17,84.43582
9.18,92.254265
9.190001,96.89002
9.2,95.68058
9.21,97.6349
9.22,102.06037
9.23,103.867935
9.24,110.682365
9.249999,96.4156
9.26,102.49725
9.27,99.792046
9.28,91.38245
9.29,100.60089
9.3,100.1492
9.309999,93.0592
9.32,89.47922
9.33,88.56296
9.34,80.21253
9.35,72.040054
9.360001,78.20717
9.37,71.41442
9.38,63.845795
9.389999,64.64175
9.4,59.509502
9.41,49.321438
9.419999,45.51853
9.43,38.3753
9.440001,35.436028
9.45,37.81326
9.46,25.401817
9.47,11.115311
9.48,6.2048345
9.49,16.794083
9.5,-9.309483
9.51,-8.251848
9.52,-15.194494
9.53,-20.26632
9.54,-23.28247
9.55,-30.411276
9.559999,-37.413857
9.57,-42.846092
9.58,-48.8339
9.589999,-57.367752
9.6,-54.122974
9.610001,-66.37377
9.62,-62.056625
9.63,-70.40382
9.64,-80.16558
9.65,-76.14615
9.66,-93.63925
9.669999,-80.76224
9.679999,-87.38167
9.690001,-90.22635
9.7,-95.93535
9.71,-101.549736
9.72,-106.25302
9.73,-97.720375
9.74,-93.75419
9.75,-99.92706
9.759999,-96.8494
9.77,-83.76993
9.780001,-101.28941
9.79,-90.24073
9.8,-92.89389
9.809999,-84.902916
9.82,-86.77693
9.83,-89.17338
9.839999,-80.69846
9.849999,-83.90212
9.860001,-80.15116
9.87,-71.4964
9.88,-72.302986
9.89,-66.25774
9.9,-54.844822
9.91,-56.00719
9.92,-51.911285
9.929999,-47.464615
9.940001,-31.798588
9.95,-29.512064
9.96,-21.647179
9.97,-15.412728
9.98,-14.524664
9.99,-2.7298493
10.0,-3.6090171
10.009999,1.0237894
10.0199995,0.14632839
10.030001,5.9109845
10.04,9.933924
10.05,10.109207
10.06,13.024241
10.07,22.874607
10.08,26.931461
10.09,23.12515
10.099999,23.525082
10.11,29.532
10.12,27.55173
10.13,46.176804
10.14,33.388195
10.15,37.408333
10.16,44.494465
10.17,41.78592
10.179999,38.64731
10.19,47.59342
10.200001,44.7047
10.21,48.514244
10.22,52.859795
10.2300005,56.286613
10.24,53.28751
10.25,48.663086
10.259999,49.091194
10.2699995,49.554356
10.28,51.27619
10.29,41.579597
10.3,48.432816
10.31,45.0726
10.32,47.03575
10.33,47.359173
10.34,48.517513
10.349999,40.00184
10.36,42.16824
10.370001,33.53131
10.38,38.98471
10.39,34.799103
10.4,29.949514
10.41,25.522282
10.42,21.504889
10.429999,23.311312
10.44,12.940163
10.45,18.51423
10.46,15.717485
10.47,15.909018
10.4800005,5.78565
10.49,-6.0270824
10.5,3.1019452
10.51,-3.4409418
10.5199995,-3.9029336
10.53,-15.146745
10.54,-17.408659
10.55,-14.376698
10.56,-21.156847
10.57,-21.087992
10.58,-23.316622
10.59,-27.42391
10.599999,-35.877083
10.61,-33.985435
10.62,-41.982975
10.63,-31.807283
10.64,-42.23454
10.650001,-36.37183
10.66,-43.669807
10.67,-43.224148
10.68,-41.581615
10.69,-47.687454
10.7,-49.056423
10.709999,-45.313705
10.72,-44.442513
10.7300005,-54.29698
10.74,-49.990013
10.75,-54.383644
10.76,-53.885838
10.7699995,-45.774017
10.78,-47.31234
10.79,-52.661594
10.8,-49.18657
10.81,-38.325203
10.82,-50.342117
10.83,-45.418125
10.84,-42.795006
10.849999,-37.27101
10.86,-35.4722
10.87,-39.61957
10.879999,-34.98448
10.89,-35.65769
10.900001,-31.934519
10.91,-23.46538
10.92,-24.793589
10.93,-22.249226
10.94,-15.770746
10.95,-4.9266167
10.96,-14.734778
10.969999,-12.618184
10.9800005,-1.2396231
10.99,2.1593633
11.0,-0.50981206
11.01,1.2107139
11.0199995,4.710733
11.03,15.811437
11.04,11.409176
11.049999,16.902115
11.06,18.113316
11.070001,32.46093
11.08,26.080538
11.09,31.176147
11.1,31.12649
11.11,33.833977
11.12,38.777626
11.129999,28.738453
11.139999,37.21987
11.150001,43.868156
11.16,39.543716
11.17,47.37953
11.18,35.783108
11.19,39.021107
11.2,45.469143
11.21,44.21007
11.219999,49.927917
11.2300005,48.031487
11.240001,48.893406
11.25,52.951183
11.26,46.80563
11.2699995,54.16198
11.28,51.23294
11.29,53.28602
11.299999,47.694653
11.309999,50.01375
11.320001,49.589317
11.33,50.41965
11.34,34.85211
11.35,47.477356
11.36,44.535343
11.37,32.229748
11.38,30.6227
11.389999,28.402351
11.4,23.440498
11.41,29.029129
11.42,15.999639
11.43,26.821508
11.44,19.619694
11.45,19.191475
11.46,13.730863
11.469999,9.74811
11.48,4.63722
11.490001,7.172146
11.5,-1.3877803
11.51,1.6586145
11.52,-5.0670443
11.53,-9.579886
11.54,-4.461301
11.55,-16.118975
11.559999,-13.09548
11.57,-19.445202
11.58,-33.765575
11.59,-22.431616
11.6,-32.50222
11.61,-38.163155
11.62,-35.224693
11.63,-35.12989
11.639999,-41.675087
11.65,-49.255463
11.660001,-39.73395
11.67,-45.780052
11.68,-43.947964
11.690001,-43.63005
11.7,-45.585655
11.71,-44.00638
11.719999,-47.40165
11.73,-50.541508
11.74,-46.432945
11.75,-50.397305
11.76,-52.308365
11.77,-51.438385
11.78,-52.625805
11.79,-42.08363
11.8,-47.54028
11.809999,-51.214073
11.82,-42.426502
11.83,-46.53681
11.84,-44.863953
11.85,-39.048573
11.86,-40.81843
11.87,-37.232193
11.88,-32.53826
11.889999,-38.290337
11.9,-27.3863
11.91,-22.088327
11.92,-15.93746
11.93,-18.414036
11.940001,-15.279046
11.95,-13.890043
11.96,-10.619108
11.97,0.5599943
11.98,-6.8100605
11.99,1.8242612
11.999999,-2.0273
12.01,8.589997
12.02,-0.044362154
12.03,13.375854
12.04,10.69805
12.05,12.155083
12.059999,17.476706
12.07,24.304844
12.08,15.93062
12.089999,28.952772
12.1,29.214542
12.110001,29.371233
12.12,46.579353
12.13,37.147358
12.139999,44.223644
12.15,42.04363
12.16,42.50725
12.169999,48.598263
12.18,42.589565
12.190001,42.63872
12.2,52.686184
12.21,49.835144
12.22,47.45382
12.23,53.219234
12.24,51.586887
12.25,62.372215
12.259999,43.941628
12.27,44.914577
12.28,51.522003
12.29,62.145847
12.3,53.579212
12.309999,54.225086
12.32,40.264072
12.33,45.334362
12.339999,43.30421
12.35,41.690994
12.360001,36.646996
12.37,34.911556
12.38,35.500095
12.39,33.740524
12.4,32.61577
12.41,24.696592
12.42,28.060041
12.429999,27.554914
12.440001,26.943256
12.45,17.716337
12.46,2.5612304
12.47,14.540966
12.48,7.798891
12.49,5.9602313
12.5,-6.343576
12.509999,-4.269271
12.5199995,-2.448255
12.530001,-8.093948
12.54,-4.544013
12.55,-12.074326
12.56,-10.705707
12.57,-19.894205
12.58,-22.457155
12.589999,-30.070005
12.599999,-30.856777
12.610001,-36.122566
12.62,-30.841652
12.63,-32.645485
12.64,-35.404957
12.65,-46.860023
12.66,-47.813107
12.67,-46.61164
12.679999,-47.93022
12.69,-40.756634
12.700001,-42.318314
12.71,-49.424786
12.72,-53.785378
12.73,-49.7803
12.74,-50.317917
12.75,-51.091854
12.759999,-53.471718
12.7699995,-51.55287
12.780001,-48.951054
12.79,-46.076843
12.8,-53.124763
12.81,-46.989418
12.82,-42.63518
12.83,-39.439037
12.84,-46.741646
12.849999,-37.62506
12.86,-32.721508
12.87,-40.404972
12.88,-28.009903
12.89,-30.058514
12.9,-22.656698
12.91,-27.841867
12.92,-18.68573
12.929999,-20.17711
12.94,-21.143143
12.95,-16.565844
12.96,-14.540506
12.97,-8.453966
12.9800005,-2.9466848
12.99,3.7385502
13.0,-2.3528538
13.009999,9.852734
13.0199995,1.0423682
13.03,2.7030907
13.04,0.7378759
13.05,12.942305
13.06,22.7175
13.07,18.118416
13.08,29.593779
13.09,30.67087
13.099999,28.822931
13.11,28.601744
13.12,29.370335
13.13,33.619495
13.14,36.640854
13.15,43.028225
13.16,39.915226
13.17,46.118336
13.179999,35.1021
13.19,49.255417
13.2,48.664917
13.21,49.515995
13.22,52.227116
13.2300005,48.028236
13.24,49.326923
13.25,56.68141
13.26,45.97446
13.2699995,47.55986
13.28,48.748413
13.29,39.19614
13.3,48.109177
13.31,44.88674
13.32,45.547024
13.33,44.023388
13.34,46.12912
13.349999,43.155685
13.36,46.777485
13.37,39.78958
13.379999,40.1815
13.39,24.73023
13.400001,31.417774
13.41,30.851849
13.42,32.437107
13.43,25.776304
13.44,22.194063
13.45,9.768357
13.459999,11.870146
13.47,2.9501724
13.4800005,7.436486
13.49,1.5229928
13.5,4.9518046
13.51,-0.3037102
13.5199995,-9.421088
13.53,-8.157081
13.54,-15.176874
13.549999,-12.412721
13.56,-11.913823
13.570001,-17.753122
13.58,-22.820349
13.59,-26.367064
13.599999,-32.552643
13.61,-35.46144
13.62,-31.020052
13.629999,-39.189224
13.64,-42.01548
13.650001,-40.793568
13.66,-44.075138
13.67,-46.262367
13.68,-52.394848
13.69,-36.57251
13.7,-44.121227
13.71,-52.506676
13.719999,-60.379513
13.7300005,-44.963776
13.74,-51.657856
13.75,-43.641243
13.76,-49.480503
13.7699995,-56.97135
13.78,-51.230263
13.79,-55.075535
13.799999,-50.63583
13.809999,-47.570213
13.820001,-49.0105
13.83,-47.31133
13.84,-42.019077
13.85,-37.527866
13.86,-40.990982
13.87,-39.435257
13.88,-33.608593
13.889999,-29.080717
13.900001,-32.517696
13.91,-28.114874
13.92,-20.385437
13.93,-26.249567
13.94,-21.40891
13.95,-21.32861
13.96,-19.761513
13.969999,-9.014521
13.98,-10.885386
13.990001,-7.16691
14.0,7.842551
14.01,10.114027
14.0199995,13.310635
14.03,12.741864
14.04,10.846655
14.049999,10.607354
14.059999,9.964313
14.070001,20.633526
14.08,29.590862
14.09,24.817896
14.1,30.322134
14.11,35.377335
14.12,35.39954
14.13,39.42284
14.139999,39.34187
14.15,40.463478
14.16,47.01126
14.17,49.065456
14.18,39.52827
14.19,40.690155
14.2,50.3616
14.21,40.730686
14.219999,47.14468
14.23,42.996212
14.24,51.25622
14.25,51.30176
14.26,58.505726
14.27,49.75348
14.28,54.089664
14.29,59.46516
14.3,50.503284
14.309999,48.41956
14.32,51.713184
14.33,45.353714
14.34,42.645237
14.35,38.59582
14.36,38.708805
14.37,34.199257
14.38,37.400913
14.389999,31.687214
14.4,26.874092
14.41,26.242455
14.42,26.670902
14.43,16.948442
14.440001,16.094324
14.45,23.293447
14.46,12.8119335
14.469999,6.8132715
14.48,3.493474
14.49,-3.5838919
14.5,0.27730516
14.51,7.660523
14.52,-3.0501513
14.53,-13.469144
14.54,-14.190807
14.55,-17.310812
14.559999,-12.924175
14.57,-12.806847
14.58,-34.42145
14.59,-32.435604
14.6,-31.744467
14.61,-34.882282
14.62,-39.185772
14.63,-27.96191
14.639999,-34.82633
14.65,-41.079803
14.66,-37.043602
14.669999,-36.22449
14.68,-47.845913
14.690001,-51.904213
14.7,-53.225956
14.71,-59.41273
14.72,-47.855522
14.73,-53.42978
14.74,-55.783333
14.75,-53.175552
14.76,-58.231415
14.77,-41.834827
14.78,-48.62185
14.79,-48.477737
14.8,-51.18648
14.809999,-45.28269
14.82,-48.64893
14.83,-41.6879
14.839999,-36.788376
14.85,-43.910324
14.860001,-36.37835
14.87,-38.484184
14.88,-34.993927
14.89,-22.153696
14.9,-31.785656
14.91,-36.06922
14.919999,-28.267593
14.93,-24.357359
14.940001,-21.002007
14.95,-15.381478
14.96,-14.582469
14.97,-7.754695
14.98,0.03638256
14.99,1.8083061
15.0,5.8491335
15.009999,2.024427
15.02,-1.3877839
15.030001,9.084427
15.04,13.753188
15.05,6.674382
15.059999,23.877195
15.07,29.600931
15.08,23.579002
15.089999,21.0455
15.099999,28.01694
15.110001,29.261148
15.12,30.8246
15.13,29.629686
15.14,34.47747
15.15,43.642876
15.16,45.337242
15.17,46.489155
15.179999,37.867466
15.190001,49.61729
15.2,53.65388
15.21,45.323322
15.22,50.63577
15.23,53.48932
15.24,49.448322
15.25,45.401733
15.26,45.08638
15.2699995,44.348064
15.280001,57.28364
15.289999,42.721714
15.3,48.22674
15.309999,47.969353
15.32,34.729782
15.330001,43.226303
15.339999,44.88101
15.35,37.923344
15.36,42.85853
15.37,27.417492
15.379999,32.83449
15.39,31.678154
15.399999,25.88934
15.41,17.200787
15.420001,21.029013
15.429999,22.706003
15.440001,16.924532
15.45,16.253971
15.46,7.9636393
15.469999,5.3590317
15.48,8.582909
15.490001,3.0933523
15.5,1.6930798
15.51,-1.6621839
15.5199995,-6.445223
15.530001,-5.095571
15.539999,-12.244961
15.55,-21.566181
15.559999,-25.161043
15.57,-25.595795
15.580001,-30.178139
15.59,-21.299501
15.6,-31.775154
15.61,-32.221066
15.62,-38.918545
15.629999,-45.83235
15.64,-49.167877
15.649999,-40.46684
15.66,-41.204807
15.670001,-46.335846
15.679999,-37.546688
15.690001,-42.606815
15.7,-46.072304
15.71,-43.051674
15.719999,-48.736645
15.7300005,-59.027714
15.739999,-46.713062
15.75,-53.153877
15.76,-48.402172
15.7699995,-46.730995
15.780001,-51.976875
15.789999,-47.375
15.8,-55.85449
15.809999,-45.488102
15.82,-40.38677
15.829999,-46.963795
15.84,-38.760864
15.85,-47.701767
15.86,-42.557568
15.870001,-38.150864
15.879999,-40.792664
15.89,-29.769157
15.9,-24.256578
15.91,-37.175858
15.920001,-18.770866
15.929999,-21.780262
15.940001,-13.64047
15.95,-19.523794
15.96,-7.194497
15.969999,-10.132578
15.9800005,-8.80382
15.989999,-5.7635293
16.0,-4.77421
16.01,0.5040541
16.02,7.4565187
16.03,11.66802
16.039999,14.74246
16.050001,16.521505
16.06,14.812527
16.07,21.933697
16.08,24.128286
16.09,29.483885
16.1,30.724094
16.11,29.930618
16.12,36.401436
16.13,33.27499
16.14,41.730267
16.15,41.48273
16.16,43.913017
16.169998,45.03196
16.18,54.73009
16.19,43.252
16.199999,44.493473
16.210001,53.106396
16.22,44.83167
16.23,49.6997
16.24,47.335987
16.25,41.79291
16.259998,50.880318
16.27,41.958076
16.28,54.18654
16.289999,46.34486
16.300001,61.45838
16.31,49.461357
16.32,46.15076
16.33,46.33644
16.34,45.06188
16.35,36.95733
16.36,35.787224
16.37,33.639355
16.38,32.8463
16.390001,26.389174
16.4,24.975946
16.41,24.731352
16.42,24.200184
16.43,25.449982
16.44,17.595453
16.449999,15.328006
16.460001,14.854921
16.47,19.71974
16.48,1.7183683
16.49,7.6352925
16.5,-4.241972
16.509998,-9.880682
16.52,-10.799203
16.53,-6.377422
16.539999,-10.9026165
16.550001,-13.011317
16.56,-21.208122
16.57,-17.709715
16.58,-25.830175
16.59,-23.707417
16.599998,-29.740824
16.61,-29.9068
16.62,-33.080143
16.63,-37.282898
16.640001,-37.549316
16.65,-41.517117
16.66,-38.385147
16.67,-50.461304
16.68,-43.768364
16.689999,-41.12786
16.7,-52.271046
16.710001,-45.631123
16.72,-44.324944
16.73,-51.203377
16.74,-49.80101
16.75,-43.560078
16.759998,-59.763294
16.77,-52.317177
16.78,-47.904076
16.789999,-50.64957
16.800001,-40.4963
16.81,-39.405323
16.82,-45.448105
16.83,-36.701664
16.84,-35.563507
16.849998,-33.450542
16.86,-31.790615
16.87,-42.831158
16.88,-39.601025
16.890001,-30.843351
16.9,-29.011473
16.91,-32.019943
16.92,-30.48798
16.93,-21.806837
16.939999,-21.282955
16.95,-17.961311
16.960001,-11.990351
16.97,-9.127925
16.980001,-10.361802
16.99,-7.8252273
17.0,-6.7135515
17.01,-0.03251284
17.02,-0.48345265
17.029999,10.907766
17.039999,8.559463
17.050001,16.27501
17.06,20.565687
17.07,23.517305
17.08,19.690132
17.09,23.51866
17.099998,28.256975
17.11,30.597723
17.119999,30.370955
17.13,41.426495
17.140001,29.89957
17.15,41.95955
17.16,45.63657
17.17,43.126263
17.18,50.233116
17.189999,52.167255
17.2,59.51417
17.21,43.932816
17.22,52.673218
17.230001,57.254097
17.24,43.388992
17.25,52.21055
17.26,48.599815
17.27,51.747044
17.279999,49.633698
17.289999,46.19193
17.300001,51.468643
17.31,45.545708
17.32,46.483494
17.33,46.719467
17.34,45.5085
17.349998,42.606117
17.36,39.46733
17.369999,37.117954
17.38,34.97401
17.390001,30.678358
17.4,27.976707
17.41,34.001163
17.42,23.77011
17.43,19.014723
17.439999,19.522335
17.45,16.722998
17.46,12.849225
17.47,6.74114
