QAM
time (\mus),Amplitude
13.91,23.54073
13.92,34.63654
13.93,19.860893
13.94,34.404152
13.95,50.421867
13.96,52.99216
13.969999,58.413486
13.98,67.86272
13.990001,74.56209
14.0,75.806305
14.01,82.11366
14.0199995,88.005875
14.03,88.62611
14.04,93.00601
14.049999,94.89993
14.059999,101.2429
14.070001,105.19957
14.08,99.29199
14.09,103.72241
14.1,108.012474
14.11,106.426506
14.12,106.94311
14.13,110.78047
14.139999,105.26237
14.15,101.013405
14.16,100.48784
14.17,94.252014
14.18,98.013916
14.19,96.02741
14.2,99.92533
14.21,94.89866
14.219999,90.34752
14.23,87.06768
14.24,82.77642
14.25,74.1593
14.26,71.179695
14.27,69.36792
14.28,59.43299
14.29,51.174393
14.3,47.48646
14.309999,42.430107
14.32,41.495277
14.33,31.5874
14.34,25.931292
14.35,17.296318
14.36,9.089381
14.37,0.43784982
14.38,2.0469937
14.389999,-15.370418
14.4,-17.172394
14.41,-23.846682
14.42,-29.304394
14.43,-39.136612
14.440001,-43.823204
14.45,-45.42542
14.46,-62.208614
14.469999,-51.293358
14.48,-67.296364
14.49,-62.323402
14.5,-73.42955
14.51,-82.03806
14.52,-87.34693
14.53,-89.744064
14.54,-88.61482
14.55,-93.830925
14.559999,-100.659706
14.57,-98.95753
14.58,-101.15162
14.59,-101.787674
14.6,-107.71527
14.61,-107.38347
14.62,-109.520226
14.63,-106.40203
14.639999,-102.2182
14.65,-102.384476
14.66,-105.666435
14.669999,-103.14278
14.68,-93.32789
14.690001,-93.12101
14.7,-97.60916
14.71,-95.54487
14.72,-93.02464
14.73,-84.36395
14.74,-79.41262
14.75,-86.66896
14.76,-66.29563
14.77,-65.63032
14.78,-56.647232
14.79,-51.79193
14.8,-49.216778
14.809999,-38.300434
14.82,-38.746357
14.83,-16.72258
14.839999,-17.827448
14.85,-20.769455
14.860001,-9.0939245
14.87,-7.475171
14.88,3.0238633
14.89,13.165407
14.9,19.772213
14.91,25.85448
14.919999,22.254868
14.93,31.199547
14.940001,39.7531
14.95,43.469265
14.96,58.01481
14.97,59.189598
14.98,64.89902
14.99,71.27856
15.0,76.992874
15.009999,73.06887
15.02,88.66931
15.030001,89.47126
15.04,84.352875
15.05,85.175804
15.059999,98.175995
15.07,99.526955
15.08,106.32278
15.089999,105.62667
15.099999,103.25828
15.110001,106.3026
15.12,101.748055
15.13,106.46106
15.14,99.59227
15.15,105.18262
15.16,104.25182
15.17,97.680725
15.179999,97.100525
15.190001,95.80542
15.2,92.274574
15.21,90.48833
15.22,84.655945
15.23,85.80529
15.24,84.949554
15.25,78.63024
15.26,71.642265
15.2699995,71.73595
15.280001,61.638824
15.289999,54.323864
15.3,45.000793
15.309999,41.651325
15.32,28.427322
15.330001,32.80611
15.339999,9.572979
15.35,11.16733
15.36,14.393145
15.37,8.0548
15.379999,-9.793944
15.39,-9.428605
15.399999,-20.525751
15.41,-26.063873
15.420001,-34.3439
15.429999,-38.49212
15.440001,-41.712654
15.45,-41.65369
15.46,-58.70405
15.469999,-60.236008
15.48,-61.17335
15.490001,-75.57913
15.5,-65.267654
15.51,-83.24318
15.5199995,-91.94275
15.530001,-79.76773
15.539999,-87.63947
15.55,-88.42853
15.559999,-94.32557
15.57,-98.97065
15.580001,-100.3948
15.59,-112.83518
15.6,-105.280594
15.61,-102.669205
15.62,-101.5506
15.629999,-114.44004
15.64,-99.506996
15.649999,-101.533714
15.66,-92.5927
15.670001,-104.12963
15.679999,-98.65286
15.690001,-91.57199
15.7,-95.05294
15.71,-84.46286
15.719999,-91.246414
15.7300005,-80.97623
15.739999,-82.60826
15.75,-74.42724
15.76,-75.395256
15.7699995,-56.21415
15.780001,-55.249786
15.789999,-49.495487
15.8,-46.185783
15.809999,-42.863873
15.82,-45.32348
15.829999,-25.594639
15.84,-20.94949
15.85,-14.682629
15.86,-12.671798
15.870001,-4.152804
15.879999,3.7020686
15.89,11.831995
15.9,18.616444
15.91,19.062937
15.920001,25.45912
15.929999,39.077538
15.940001,45.90298
15.95,39.71755
15.96,58.794197
15.969999,62.762962
15.9800005,69.800735
15.989999,73.7526
16.0,76.2272
16.01,77.22085
16.02,82.627205
16.03,84.528946
16.039999,87.414024
16.050001,93.2168
16.06,103.71955
16.07,100.39372
16.08,103.05875
16.09,107.134056
16.1,106.92776
16.11,113.718254
16.12,104.359886
16.13,106.39384
16.14,107.71655
16.15,110.22197
16.16,106.59013
16.169998,111.40999
16.18,107.502884
16.19,102.51149
16.199999,83.667786
16.210001,88.84055
16.22,89.08467
16.23,87.514015
16.24,76.83737
16.25,69.41145
16.259998,65.342705
16.27,66.697075
16.28,67.65294
16.289999,53.040684
16.300001,50.51784
16.31,33.330776
16.32,32.74663
16.33,26.091244
16.34,23.97318
16.35,25.38637
16.36,4.852411
16.37,8.567311
16.38,-6.6358013
16.390001,-7.6023254
16.4,-14.136507
16.41,-23.232695
16.42,-28.840252
16.43,-42.162117
16.44,-35.448616
16.449999,-46.611122
16.460001,-50.993294
16.47,-51.456337
16.48,-68.17624
16.49,-71.25473
16.5,-79.242546
16.509998,-77.31859
16.52,-79.76563
16.53,-85.84384
16.539999,-82.9562
16.550001,-94.66508
16.56,-97.1545
16.57,-106.33471
16.58,-99.21021
16.59,-107.10058
16.599998,-101.32354
16.61,-106.07141
16.62,-111.90433
16.63,-108.69302
16.640001,-99.78231
16.65,-110.151924
16.66,-101.90457
16.67,-105.45602
16.68,-95.73372
16.689999,-98.99109
16.7,-85.365715
16.710001,-96.50895
16.72,-88.89214
16.73,-89.7795
16.74,-72.453735
16.75,-72.874176
16.759998,-74.55745
16.77,-65.9062
16.78,-60.629154
16.789999,-58.780754
16.800001,-52.11391
16.81,-36.977566
16.82,-35.10252
16.83,-29.925016
16.84,-22.895723
16.849998,-13.563559
16.86,-13.252788
16.87,-3.2952435
16.88,4.8680143
16.890001,7.3627295
16.9,20.168703
16.91,24.674854
16.92,35.473763
16.93,23.881918
16.939999,41.29082
16.95,46.628773
16.960001,60.81447
16.97,53.08723
16.980001,64.039085
16.99,72.803894
17.0,69.65229
17.01,79.11105
17.02,83.556656
17.029999,83.49985
17.039999,88.153984
17.050001,102.42527
17.06,101.634834
17.07,97.930695
17.08,96.37504
17.09,103.89179
17.099998,104.64304
17.11,102.77267
17.119999,96.61349
17.13,111.87407
17.140001,107.36748
17.15,97.69231
17.16,102.7493
17.17,96.3095
17.18,99.88258
17.189999,92.08675
17.2,85.15726
17.21,90.290955
17.22,95.1651
17.230001,82.42693
17.24,84.77552
17.25,77.45847
17.26,72.63579
17.27,59.25628
17.279999,60.73182
17.289999,60.678413
17.300001,42.602844
17.31,34.584312
17.32,34.633232
17.33,33.39017
17.34,17.273188
17.349998,19.63323
17.36,8.746097
17.369999,4.4619775
17.38,-3.6643677
17.390001,-15.853013
17.4,-18.974892
17.41,-20.152834
17.42,-34.77271
17.43,-41.302364
17.439999,-38.72839
17.45,-46.686962
17.46,-57.87759
17.47,-60.656742
17.480001,-59.428356
17.49,-71.0081
17.5,-72.199844
17.51,-83.914955
17.52,-84.64212
17.529999,-87.41838
17.54,-91.89972
17.55,-87.21683
17.56,-89.04708
17.57,-95.939255
17.58,-104.60146
17.59,-109.76758
17.599998,-106.49041
17.61,-101.527336
17.619999,-98.60702
17.63,-104.306
17.64,-105.72095
17.65,-108.81076
17.66,-109.62069
17.67,-107.90067
17.68,-95.11781
17.689999,-104.19655
17.7,-90.4819
17.71,-90.691536
17.72,-94.4311
17.730001,-91.70499
17.74,-84.20469
17.75,-70.07461
17.76,-58.224033
17.77,-55.398346
17.779999,-56.359665
17.79,-60.735325
17.8,-50.1703
17.81,-38.055977
17.820002,-43.812122
17.83,-29.64918
17.84,-16.950935
17.85,-23.225203
17.86,-18.129488
17.869999,-11.780308
17.88,5.5053663
17.89,8.698602
17.9,18.264158
17.91,25.451311
17.92,23.959871
17.93,35.629955
17.939999,40.49366
17.95,59.000973
17.96,56.242886
17.97,56.270664
17.98,67.9204
17.99,66.175896
18.0,76.78564
18.01,79.92779
18.02,81.784256
18.029999,92.02578
18.04,91.54813
18.05,90.60967
18.06,98.86702
18.07,105.824265
18.08,103.70434
18.09,100.6665
18.1,102.632164
18.11,107.19292
18.119999,105.59568
18.130001,104.806274
18.14,104.73483
18.15,100.36356
18.16,93.72182
18.17,117.468575
18.18,100.15675
18.189999,104.00176
18.2,94.31825
18.21,93.49261
18.22,83.33316
18.23,83.646484
18.24,68.14057
18.25,78.12834
18.26,70.461365
18.27,68.216995
18.279999,60.555187
18.29,51.57378
18.3,34.13016
18.31,47.11148
18.32,36.709297
18.33,33.458355
18.34,24.354387
18.35,12.775375
18.36,9.686118
18.369999,14.087688
18.380001,-4.8816648
18.39,-6.3180337
18.4,-25.89536
18.41,-27.092766
18.42,-30.753765
18.43,-35.83725
18.44,-33.895695
18.45,-43.66463
18.46,-54.205822
18.47,-59.18905
18.48,-64.324135
18.49,-66.59337
18.499998,-81.19066
18.51,-74.958374
18.52,-84.61114
18.529999,-88.4526
18.54,-93.88404
18.55,-86.05886
18.56,-96.90418
18.57,-108.57503
18.58,-96.325424
18.59,-104.69928
18.6,-98.81649
18.61,-111.45671
18.619999,-105.141815
18.630001,-102.032555
18.64,-112.43494
18.65,-110.836685
18.66,-104.99679
18.67,-96.21325
18.68,-106.39686
18.69,-99.99453
18.7,-96.72327
18.71,-94.68722
18.720001,-90.92873
18.73,-83.51383
18.74,-85.97694
18.75,-71.834366
18.76,-59.48767
18.77,-72.26007
18.779999,-60.240643
18.79,-52.78895
18.8,-45.757477
18.81,-35.591526
18.82,-27.983759
18.83,-36.175087
18.839998,-13.211546
18.85,-18.221647
18.86,-6.6709127
18.869999,-5.2676015
18.880001,1.972007
18.89,15.454229
18.9,13.199236
18.91,15.928091
18.92,30.928213
18.929998,38.551155
18.94,42.082314
18.95,46.55043
18.96,58.072815
18.970001,60.797794
18.98,65.90753
18.99,73.41451
19.0,69.357994
19.01,82.07146
19.02,79.30203
19.03,88.38035
19.04,90.943184
19.05,100.82685
19.06,99.57009
19.07,94.615326
19.08,110.480034
19.089998,100.16687
19.1,114.84014
19.11,97.355225
19.119999,90.04621
19.130001,103.82019
19.14,95.48876
19.15,101.151245
19.16,102.5264
19.17,93.683334
19.179998,95.846344
19.19,92.77807
19.2,94.20579
19.21,88.9379
19.220001,89.432
19.23,81.596436
19.24,79.052376
19.25,79.97841
19.26,68.70946
19.269999,60.224186
19.28,49.57677
19.29,49.213116
19.3,45.665474
19.310001,38.427822
19.32,31.907001
19.33,25.994638
19.339998,21.128464
19.35,15.947982
19.359999,8.215223
19.369999,0.5661718
19.380001,2.9256437
19.39,-10.986808
19.4,-17.309536
19.41,-20.681595
19.42,-31.22756
19.429998,-33.594635
19.44,-47.773045
19.45,-46.4819
19.46,-49.031834
19.470001,-62.880787
19.48,-60.29044
19.49,-76.42204
19.5,-70.39628
19.51,-79.84103
19.519999,-88.0348
19.53,-82.74051
19.54,-90.64865
19.55,-95.69973
19.560001,-99.50751
19.57,-100.99389
19.58,-100.06995
19.59,-107.856346
19.6,-109.79736
19.609999,-102.49209
19.619999,-107.05841
19.630001,-108.29192
19.64,-106.59479
19.65,-95.181274
19.66,-96.230675
19.67,-102.53725
19.679998,-100.701126
19.69,-100.14724
19.699999,-96.03085
19.71,-88.999664
19.720001,-82.08621
19.73,-82.11576
19.74,-76.475
19.75,-78.31069
19.76,-70.29769
19.769999,-66.34672
19.78,-52.67478
19.789999,-49.08403
19.8,-50.955067
19.810001,-40.796696
19.82,-34.2975
19.83,-27.018621
19.84,-23.01888
19.85,-22.55125
19.859999,-6.466282
19.87,-6.5389733
19.880001,2.6667912
19.89,6.1924553
19.9,12.854709
19.91,34.953087
19.92,32.14594
19.929998,33.542545
19.94,38.592754
19.949999,43.171932
19.96,56.448475
19.970001,55.73573
19.98,65.30564
19.99,66.42027
20.0,1.9995416
20.01,-2.86342
20.019999,-4.9150553
20.03,-8.944572
20.039999,-8.460124
20.05,8.413219
20.060001,-2.3860564
20.07,-2.0921392
20.08,-7.0954003
20.09,-4.67542
20.1,-5.617506
20.109999,5.546879
20.12,3.7435973
20.13,0.7027851
20.14,10.958593
20.150002,2.3963418
20.16,-3.6708078
20.17,0.98236704
20.18,2.0751863
20.19,-5.461612
20.199999,2.2675357
20.21,-1.1014686
20.22,-8.561686
20.23,1.3695018
20.24,4.004116
20.25,4.9928026
20.26,-15.055677
20.269999,-1.0734969
20.28,-0.834886
20.289999,-0.2428837
20.3,-5.155983
20.310001,7.5550065
20.32,3.2609549
20.33,5.117596
20.34,3.576028
20.35,-3.289738
20.359999,-5.4027605
20.37,6.7434506
20.38,0.6394826
20.39,-5.027612
20.400002,1.9105699
20.41,0.88244396
20.42,0.8162257
20.43,-1.9644995
20.44,2.9661674
20.449999,-0.7845573
20.460001,9.186434
20.47,0.27872446
20.48,5.2953663
20.49,1.7182363
20.5,0.8161552
20.51,-4.1047745
20.519999,-0.8332725
20.53,6.4880924
20.539999,2.1042244
20.55,0.6265926
20.56,0.39585662
20.57,2.588809
20.58,5.825107
20.59,-5.2956314
20.6,5.752942
20.609999,-11.88527
20.62,-0.3121287
20.63,-0.86609375
20.64,10.564412
20.65,-3.4995625
20.66,0.5699629
20.67,-2.2145789
20.68,-1.0721619
20.69,2.830241
20.699999,2.2427444
20.710001,0.9967451
20.72,1.9796644
20.73,6.9932866
20.740002,-10.011356
20.75,-1.7072031
20.76,3.4935224
20.77,2.4963
20.78,-3.0872562
20.789999,-5.4074287
20.8,0.36315265
20.81,0.15330544
20.82,-4.150274
20.83,5.0564227
20.84,4.500643
20.85,-2.4416025
20.859999,-3.4077258
20.87,4.875704
20.88,4.44095
20.89,6.654073
20.9,7.785703
20.91,-3.6806402
20.92,-0.1161448
20.93,-5.7952623
20.94,-5.075966
20.949999,-1.8489252
20.960001,-3.5462575
20.97,-3.2377825
20.98,3.0568385
20.99,-4.904075
21.0,4.069008
21.01,0.84708685
21.02,-8.172219
21.03,8.40551
21.039999,-2.5888991
21.050001,-2.6514623
21.06,1.5201403
21.07,3.6025956
21.08,5.606928
21.09,1.8865772
21.1,5.05688
21.109999,-0.17801517
21.12,4.825134
21.13,2.9109967
21.14,-0.41031408
21.15,-3.7611969
21.16,0.64553404
21.17,2.1821408
21.18,-0.8155843
21.19,2.465792
21.199999,10.413826
21.210001,1.5851686
21.22,0.7439658
21.23,-1.1293616
21.24,-4.782473
21.25,1.2881242
21.26,-4.531918
21.27,-7.141407
21.28,2.9457312
21.289999,3.6641393
21.300001,-0.5286858
21.31,6.21479
21.32,-1.1695259
21.33,1.1253198
21.34,-2.1085377
21.35,6.5044017
21.36,1.2730399
21.37,2.5915458
21.38,1.3925306
21.39,-8.370259
21.4,-1.3697302
21.41,-3.359974
21.419998,3.6180818
21.43,3.2334313
21.44,0.9624935
21.449999,-4.8854127
21.460001,-0.326654
21.47,-3.742061
21.48,3.236441
21.49,3.6384516
21.5,-6.0192504
21.509998,-3.6835623
21.52,-0.7943794
21.53,2.2557538
21.539999,1.6899178
21.550001,1.8379233
21.56,1.0515727
21.57,2.6275606
21.58,-7.477284
21.59,-0.3181951
21.6,7.3738337
21.61,1.0776273
21.62,8.14491
21.63,-4.4725494
21.64,7.7463217
21.65,-5.3567743
21.66,-0.9153767
21.669998,4.5864286
21.68,3.378618
21.69,-5.4382234
21.699999,-5.2666006
21.710001,3.2553813
21.72,-3.2910464
21.73,-3.64846
21.74,1.2507659
21.75,-6.22696
21.759998,-7.942587
21.77,-2.369164
21.78,-1.4518855
21.789999,-1.6927018
21.800001,6.882861
21.81,-2.2099192
21.82,5.621539
21.83,3.413947
21.84,1.0074068
21.849998,-4.1870627
21.86,-1.9261936
21.87,-9.064416
21.88,-0.27227572
21.890001,5.722801
21.9,6.367859
21.91,1.7711184
21.92,7.018591
21.93,5.446911
21.939999,0.980228
21.949999,12.352579
21.960001,0.7960114
21.97,-4.7383575
21.98,4.6242757
21.99,6.210317
22.0,4.6289144
22.009998,13.068427
22.02,5.3780713
22.03,-3.529659
22.039999,-2.207012
22.050001,-8.733197
22.06,8.554473
22.07,-3.7395384
22.08,2.1949673
22.09,-6.5855956
22.099998,-4.7196755
22.11,-1.5785377
22.12,-4.3162003
22.13,3.9343565
22.140001,1.1440426
22.15,2.0950341
22.16,-1.6707444
22.17,-1.0836225
22.18,-8.842695
22.189999,0.6558116
22.2,3.591834
22.210001,0.48559988
22.22,-6.7767854
22.23,1.4483383
22.24,3.9315813
22.25,0.22225258
22.259998,2.1562338
22.27,-0.17568652
22.279999,-8.250498
22.289999,-6.3438706
22.300001,4.9189467
22.31,-0.48332843
22.32,1.15363
22.33,1.6814082
22.34,-2.0229442
22.349998,8.181803
22.36,2.906846
22.369999,-3.002067
22.38,6.7661133
22.390001,-7.7235293
22.4,-0.34339836
22.41,-1.5863365
22.42,-0.78416306
22.43,1.4505383
22.439999,-4.530258
22.45,-2.8593354
22.460001,-6.618481
22.47,2.8698645
22.480001,-5.552977
22.49,-4.866332
22.5,-9.545535
22.51,-10.020066
22.52,10.038302
22.529999,8.211307
22.539999,1.0367647
22.550001,1.8388425
22.56,3.9497094
22.57,-3.7344408
22.58,5.7277718
22.59,-7.7034264
22.599998,-2.82619
22.61,-0.9866978
22.619999,4.5545363
22.63,-0.48362163
22.640001,2.6757932
22.65,-0.416438
22.66,-4.0722713
22.67,-0.8027876
22.68,-3.5588355
22.689999,2.1698098
22.7,-4.615808
22.71,-5.4750056
22.72,-4.500278
22.730001,4.616006
22.74,-4.490872
22.75,4.0570326
22.76,2.2707753
22.77,-1.9529594
22.779999,0.5992278
22.79,0.27432686
22.8,-7.4806213
22.81,-6.3254476
22.82,1.5729213
22.83,2.6123986
22.84,5.648847
22.849998,-6.9891515
22.86,3.485415
22.869999,-6.17701
22.88,-3.856679
22.890001,1.2044022
22.9,0.3872449
22.91,-4.003725
22.92,0.4646727
22.93,-7.052803
22.939999,6.5002103
22.95,-3.1458464
22.96,-4.1675673
22.97,-1.0831819
22.980001,-4.518759
22.99,5.773687
23.0,-4.5698967
23.01,5.852816
23.02,7.548966
23.029999,-1.6050717
23.04,3.1849701
23.05,-4.5452423
23.06,2.123701
23.070002,-0.672133
23.08,-0.63203484
23.09,-1.5400106
23.1,-1.3741125
23.11,-0.03500787
23.119999,1.4993683
23.13,-7.1242256
23.14,4.444061
23.15,-0.60171646
23.16,-5.0546136
23.17,-2.4558988
23.18,1.4922967
23.189999,2.3695574
23.2,3.5672493
23.21,-2.908966
23.22,1.5290384
23.23,0.4356055
23.24,-2.2041595
23.25,-3.5606842
23.26,5.0351686
23.27,-1.7968287
23.279999,-1.1866702
23.29,3.6498528
23.3,1.6815859
23.31,-3.5809495
23.320002,-5.723049
23.33,-4.6421466
23.34,6.7373943
23.35,2.4856184
23.36,-2.8235762
23.369999,0.6697014
23.380001,12.134162
23.39,-3.690788
23.4,-1.8614924
23.41,-2.1941488
23.42,-7.6046405
23.43,-8.296942
23.439999,-4.966863
23.45,2.259287
23.46,-2.808234
23.47,5.6605234
23.48,-2.8670337
23.49,-1.9596515
23.5,-2.2673326
23.51,6.4593973
23.52,-4.9411945
23.529999,7.4091377
23.54,-4.684613
23.55,0.6773833
23.56,-4.8127995
23.57,-3.5640984
23.58,2.4766815
23.59,-2.2791238
23.6,-1.8941813
23.61,3.8161695
23.619999,10.080353
23.630001,4.127557
23.64,1.3449403
23.65,-1.4654579
23.66,0.35842726
23.67,-3.8537004
23.68,0.9159295
23.689999,3.1180546
23.7,-3.6273777
23.71,7.1972804
23.72,3.061541
23.73,0.90312916
23.74,-4.400765
23.75,3.0931542
23.76,2.6097283
23.77,-1.7312325
23.779999,-1.864547
23.79,9.195833
23.8,0.72775364
23.81,1.6843783
23.82,7.439372
23.83,-9.449521
23.84,4.6755013
23.85,4.610523
23.86,-3.9273334
23.869999,-0.44833463
23.880001,-0.84189767
23.89,4.340028
23.9,7.939367
23.91,4.1379848
23.92,1.8241731
23.93,-1.7874898
23.94,-3.3641915
23.95,4.3993216
23.96,-3.2471745
23.97,-5.7849193
23.98,-9.232587
23.99,0.83313483
23.999998,1.6126654
24.01,-5.0847926
24.02,-8.989018
24.029999,4.8075943
24.04,7.855379
24.05,-2.7470741
24.06,-3.955768
24.07,2.1227477
24.08,-0.66580886
24.089998,13.593109
24.1,0.024364281
24.11,3.1703892
24.119999,3.7342403
24.130001,-0.1153956
24.14,4.674627
24.15,-1.5641134
24.16,-0.09685275
24.17,3.425376
24.179998,1.6413069
24.19,4.9032445
24.2,-0.18104
24.21,-0.14943057
24.220001,-3.5756903
24.23,-3.5090327
24.24,-3.814699
24.25,-3.4907744
24.26,3.1460128
24.27,-2.356542
24.279999,-1.1396271
24.29,-3.5409062
24.3,3.3539588
24.31,-1.3072172
24.32,5.7691984
24.33,-1.9538018
24.339998,-5.5544267
24.35,0.50133073
24.36,-0.95723385
24.369999,1.5105433
24.380001,1.2549379
24.39,5.4900384
24.4,-3.5737455
24.41,-0.9481816
24.42,2.3791993
24.429998,2.823935
24.44,3.0064352
24.45,2.3490841
24.46,-5.691322
24.470001,-5.185151
24.48,2.2767065
24.49,-1.8748312
24.5,-6.405681
24.51,5.89824
24.519999,1.8596493
24.53,-1.2331485
24.54,-10.038729
24.55,1.5457317
24.56,-2.7478845
24.57,1.0660108
24.58,3.629202
24.589998,7.0663643
24.6,-3.3953974
24.609999,-2.4432828
24.619999,-1.778005
24.630001,8.477511
24.64,-4.7484927
24.65,-4.401527
24.66,0.25583553
24.67,-2.639363
24.679998,7.422923
24.69,1.0033926
24.7,0.36886618
24.71,11.252614
24.720001,-3.1091251
24.73,-1.9032547
24.74,-7.737176
24.75,1.7531681
24.76,3.4894204
24.769999,2.7019594
24.78,1.2228521
24.79,-8.468744
24.8,2.6540072
24.810001,-0.12259729
24.82,8.638765
24.83,-3.6215112
24.84,-2.998025
24.85,-4.248117
24.859999,-9.739104
24.869999,5.319437
24.880001,-0.8178772
24.89,5.5277743
24.9,1.8513622
24.91,7.540946
24.92,0.71103626
24.929998,6.7273474
24.94,-2.1370404
24.949999,4.728134
24.96,-5.9061995
24.970001,-1.6397451
24.98,0.49246487
24.99,-0.9657567
25.0,1.4833411
25.01,2.1424243
25.019999,-2.7393646
25.03,4.1149225
25.039999,1.001913
25.05,4.040857
25.060001,-0.8961863
25.07,-5.0889015
25.08,4.4186754
25.09,-1.4592376
25.1,3.8475266
25.109999,-1.9646808
25.12,7.2281013
25.130001,-0.7067488
25.14,-2.9696817
25.15,2.4634953
25.16,-6.2025905
25.17,3.721818
25.179998,1.0379965
25.19,1.5353369
25.199999,-0.33228695
25.21,-1.4973978
25.220001,-0.62219197
25.23,-0.8918841
25.24,5.9984765
25.25,12.379838
25.26,8.581978
25.269999,-8.823814
25.28,-2.521246
25.289999,5.3788896
25.3,7.0854673
25.310001,-3.9901822
25.32,-5.4279037
25.33,-8.741118
25.34,0.1061858
25.35,-3.6664681
25.359999,-0.41408053
25.37,3.5600002
25.38,-0.107746385
25.39,2.9242778
25.400002,4.7655787
25.41,-2.1080263
25.42,-1.5297137
25.43,1.9047202
25.44,-2.8851943
25.449999,-2.925907
25.46,-1.4760914
25.47,2.721662
25.48,2.1561356
25.49,0.1787847
25.5,1.7238971
25.51,5.5413704
25.519999,1.8789146
25.53,0.37905446
25.539999,-5.462011
25.55,1.895234
25.560001,-4.190285
25.57,3.7333357
25.58,-9.800553
25.59,2.559008
25.6,-2.602324
25.609999,2.9106686
25.62,0.7148011
25.63,0.07565265
25.64,-5.252045
25.650002,7.6439857
25.66,2.9749603
25.67,-5.35142
25.68,5.0842996
25.69,2.379373
25.699999,0.11304452
25.710001,2.063878
25.72,3.34684
25.73,0.7854567
25.74,4.618957
25.75,0.71466446
25.76,3.3484282
25.769999,-0.8899501
25.78,-8.565802
25.789999,1.7617705
25.8,-4.114572
25.81,0.8624542
25.82,9.218272
25.83,-4.8284607
25.84,-2.9437218
25.85,1.9107819
25.859999,-2.989332
25.87,2.115438
25.88,0.7949136
25.89,-2.4456997
25.9,2.6590607
25.91,-11.255668
25.92,-3.9803867
25.93,-4.964991
25.94,-1.0503658
25.949999,-2.2658017
25.960001,1.8105428
25.97,3.4524403
25.98,4.842524
25.99,2.7197733
26.0,-10.493183
26.01,-4.5791755
26.019999,-4.979472
26.03,-1.7221757
26.039999,-4.4349027
26.05,2.4105988
26.06,-1.7106202
26.07,5.981358
26.08,6.857358
26.09,-3.807769
26.1,1.7187144
26.109999,1.8049576
26.12,1.69984
26.13,3.2442315
26.14,-0.6351629
26.15,4.7302175
26.16,8.771191
26.17,0.46065015
26.18,1.5184151
26.19,5.123225
26.199999,5.151582
26.210001,-1.7290436
26.22,-0.5988111
26.23,3.0612376
26.24,3.8933468
26.25,2.1018224
26.26,-1.2873468
26.27,-3.1915412
26.28,1.5704638
26.289999,1.3239993
26.3,-5.13051
26.31,1.0352007
26.32,0.62973285
26.329998,2.0041137
26.34,-6.435973
26.35,-1.0011607
26.359999,7.7389283
26.37,1.3257126
26.38,-4.582796
26.39,-5.3461523
26.4,1.3312627
26.41,-8.817871
26.42,-1.602974
26.43,1.27381
26.44,-1.2495195
26.449999,8.132859
26.460001,10.098881
26.47,-6.325983
26.48,-13.900204
26.49,3.9842112
26.5,-1.0487697
26.51,-2.6850183
26.52,6.19374
26.53,-4.502037
26.539999,14.83059
26.550001,-2.7100806
26.56,-2.3100874
26.57,-1.7161497
26.58,6.7602515
26.59,0.67813206
26.6,-3.1043985
26.609999,5.397496
26.62,8.13745
26.63,-3.3759394
26.64,2.3177738
26.65,6.5191936
26.66,-2.764943
26.669998,1.3161747
26.68,-0.38615438
26.69,-4.1515617
26.699999,-7.541062
26.710001,3.873481
26.72,4.7932024
26.73,-0.39366412
26.74,3.1639261
26.75,-0.08920497
26.759998,-3.0783587
26.77,6.366585
26.78,-1.3756529
26.789999,-6.3256006
26.800001,-6.988013
26.81,-3.7497265
26.82,5.8510294
26.83,2.022368
26.84,-3.7332826
26.85,-13.549201
26.86,-0.41612527
26.87,-4.0893273
26.88,0.83802885
26.89,-2.455137
26.9,1.9820938
26.91,-0.45140624
26.919998,-0.37410837
26.93,3.9981446
26.94,-6.390117
26.949999,-5.8159413
26.960001,-0.8764994
26.97,-0.81918883
26.98,6.1579027
26.99,-8.004472
27.0,-2.8224742
27.009998,3.7105377
27.02,2.8687475
27.03,-3.5152035
27.039999,-4.1748214
27.050001,-5.055602
27.06,2.288958
27.07,-7.536131
27.08,1.523345
27.09,-0.30907455
27.099998,-4.379193
27.11,0.82820016
27.12,-4.158045
27.13,-3.4446442
27.140001,-6.323235
27.15,-0.46530908
27.16,-2.9047205
27.17,10.463071
27.18,7.805952
27.189999,3.8174767
27.199999,-2.8078268
27.210001,-3.979635
27.22,5.1847115
27.23,2.3603373
27.24,8.275413
27.25,7.26258
27.259998,-0.73507977
27.27,1.5850637
27.28,-0.66869426
27.289999,-0.10178341
27.300001,4.0839705
27.31,-2.6942546
27.32,3.8897595
27.33,-4.2728834
27.34,-0.70612985
27.349998,-1.1752987
27.36,-2.5786715
27.37,-2.3962831
27.38,-4.5491986
27.390001,1.5409924
27.4,5.032428
27.41,-2.093015
27.42,2.1059902
27.43,-11.435517
27.439999,-5.8925786
27.45,-0.90683854
27.460001,-2.4606695
27.47,1.6822697
27.48,-2.4907668
27.49,6.138212
27.5,1.4385866
27.509998,0.28567374
27.52,1.1213123
27.529999,-5.75174
27.539999,-0.8562461
27.550001,0.08550885
27.56,1.7748201
27.57,6.3994
27.58,-3.7610703
27.59,0.32857406
27.599998,6.136636
27.61,0.36180454
27.619999,11.428442
27.63,8.103479
27.640001,-4.795611
27.65,2.9291708
27.66,1.7624785
27.67,-0.89846236
27.68,-3.5652492
