QAM
time ($\mu$s),Amplitude
0.949999988079071,18.22510521824943
0.9599999785423279,13.321922947001227
0.9699999690055847,17.735705548572586
0.9799999594688416,26.88991561792513
0.9900000095367432,24.904629953972943
1.0,25.546441619085133
1.0099999904632568,21.5887633975033
1.0199999809265137,24.04095861022017
1.0299999713897705,28.01719652793339
1.040000081062317,34.53381609698725
1.0500000715255737,26.51910199367118
1.0600000619888306,32.938843036584124
1.0699999332427979,40.263246739569006
1.0799999237060547,30.117732240715046
1.0899999141693115,39.15612327178671
1.0999999046325684,32.39505920092734
1.1100000143051147,37.86558129730477
1.1200000047683716,34.793497549873386
1.1299999952316284,32.819605947395296
1.1399999856948853,33.6479009540467
1.149999976158142,33.33970697351104
1.159999966621399,39.910652535957894
1.1700000762939453,35.62075471603864
1.1800000667572021,35.775593413081786
1.190000057220459,34.033655148825474
1.2000000476837158,30.536571672251064
1.209999918937683,26.107852519856763
1.21999990940094,25.82796384453656
1.2299998998641968,29.406168814546003
1.2400000095367432,30.23884985588394
1.25,28.862149539057903
1.2599999904632568,17.37228765247565
1.2699999809265137,16.514081917664182
1.2799999713897705,13.100659154244102
1.2899999618530273,18.28041008450053
1.2999999523162842,13.058241481608388
1.3100000619888306,14.93589015083767
1.3200000524520874,5.376097373620267
1.3300000429153442,12.689687594015604
1.340000033378601,0.916207659083546
1.350000023841858,3.844087024426279
1.3599998950958252,5.036549584640643
1.3700000047683716,4.778452409440044
1.3799999952316284,-3.3104307656388663
1.3899999856948853,-3.4169568623744433
1.399999976158142,-13.769560152825532
1.409999966621399,2.0418177944438547
1.4199999570846558,-7.411228662764666
1.4299999475479126,-7.942642748473708
1.440000057220459,-21.60203674761128
1.4500000476837158,-16.770609492860494
1.4600000381469727,-20.3944964275796
1.4700000286102295,-20.057366220582693
1.4800000190734863,-20.585178318015306
1.4900000095367432,-25.93534135343072
1.4999998807907104,-21.85649842349329
1.5099999904632568,-30.39807345672106
1.5199999809265137,-26.917416714345595
1.5299999713897705,-28.324989316781878
1.5399999618530273,-31.565682018204008
1.5499999523162842,-19.191898287272124
1.559999942779541,-32.911891899418
1.5700000524520874,-31.98827708367115
1.5800000429153442,-35.14903604995606
1.590000033378601,-30.104811922848647
1.600000023841858,-40.446831778334555
1.6100000143051147,-34.04405013339111
1.6200000047683716,-27.14687837575915
1.6299999952316284,-36.619873155727156
1.6399999856948853,-30.45227996713472
1.649999976158142,-31.410548303999576
1.659999966621399,-32.08785595929705
1.6699999570846558,-34.698519579477214
1.6799999475479126,-31.982173202181137
1.6899999380111694,-36.135595498980784
1.6999999284744263,-37.715176828347175
1.7100000381469727,-29.336771508050077
1.7200000286102295,-26.39184563338206
1.7300000190734863,-27.1559479057131
1.7400000095367432,-30.313396195492643
1.75,-24.765224495074563
1.7599999904632568,-20.20217956802295
1.7699999809265137,-18.235533377683534
1.7799999713897705,-15.179086118842733
1.7899999618530273,-9.669540360600179
1.7999999523162842,-19.13819975108961
1.809999942779541,-12.217472968516418
1.8199999332427979,-17.99726605124428
1.8299999237060547,-7.4478057735491445
1.840000033378601,-6.683408356070398
1.850000023841858,-5.228783603195557
1.8600000143051147,-3.2236483473926048
1.8700000047683716,-0.6208830865125037
1.8799999952316284,1.983694925522048
1.8899999856948853,-1.2947991232656078
1.899999976158142,10.050016445237155
1.9100000858306885,10.572167534285375
1.9199999570846558,11.058799324181447
1.9300000667572021,18.632686038608455
1.9399999380111694,18.099059591095752
1.9500000476837158,23.919964945192337
1.959999918937683,17.750319493692693
1.9700000286102295,12.05807041218059
1.9800000190734863,23.45641150971863
1.9900001287460327,29.424700991078865
2.0,27.114816958435096
2.009999990463257,30.68749555816641
2.0199999809265137,28.339247588869462
2.0299999713897705,28.401882823271997
2.0399999618530273,27.30903566717131
2.049999952316284,26.410599380227993
2.059999942779541,32.8989112115964
2.069999933242798,35.14901095874327
2.080000162124634,46.85139741956929
2.0899999141693115,28.389252414337697
2.1000001430511475,33.59662176134641
2.109999895095825,33.218156326928
2.120000123977661,37.834797661244586
2.129999876022339,29.54605335733949
2.1399998664855957,44.01007257367067
2.1500000953674316,29.96149577659656
2.1599998474121094,28.212320374841003
2.1700000762939453,24.589956958545283
2.179999828338623,38.1759874994039
2.190000057220459,34.492712448378995
2.1999998092651367,27.625172005301017
2.2100000381469727,30.202478452277294
2.2200000286102295,24.687458781387214
2.2300000190734863,34.502987141068964
2.240000009536743,23.109804936062034
2.25,26.564622242118084
2.259999990463257,28.893713426514697
2.2699999809265137,25.528051163660678
2.2799999713897705,30.07563042061164
2.2899999618530273,11.191253542507955
2.299999952316284,18.629794690728623
2.309999942779541,18.239230886535893
2.319999933242798,16.84490105365031
2.3299999237060547,1.8746768408278367
2.3400001525878906,-1.5021944824941542
2.3499999046325684,6.941126976821085
2.3600001335144043,8.689965555428266
2.369999885559082,0.8395030502715936
2.380000114440918,-5.495532322507197
2.3899998664855957,-0.40620628156964544
2.4000000953674316,-1.4943673087106113
2.4100000858306885,-9.093229462357908
2.419999837875366,-2.282334167008779
2.430000066757202,-17.266351357783595
2.43999981880188,-18.031926984461744
2.450000047683716,-9.080355784687544
2.4599997997283936,-17.805938380214766
2.4700000286102295,-15.84687087032568
2.4800000190734863,-18.706613173742504
2.490000009536743,-28.129888712713644
2.5,-18.745389899758216
2.509999990463257,-29.657801986526003
2.5199999809265137,-28.242972301092557
2.5299999713897705,-24.251506221022833
2.5399999618530273,-31.51810090222943
2.5500001907348633,-33.83323631365686
2.559999942779541,-32.97814115622701
2.569999933242798,-27.97902208353583
2.5799999237060547,-31.121177982625984
2.5899999141693115,-41.6796802233856
2.5999999046325684,-40.03300411347064
2.609999895095825,-35.83622936793642
2.620000123977661,-22.91744963208518
2.629999876022339,-40.44435468505071
2.640000104904175,-32.63063482539097
2.6499998569488525,-38.51280676695445
2.6600000858306885,-35.215932815070374
2.6700000762939453,-29.99950511191169
2.680000066757202,-37.90138233787445
2.690000057220459,-34.530311634040366
2.700000047683716,-33.35728526546916
2.7100000381469727,-32.69328937233681
2.7199997901916504,-22.380931421931766
2.7300000190734863,-29.665029071801964
2.740000009536743,-31.608166178997035
2.75,-21.590783850007448
2.759999990463257,-20.441411242135
2.7699999809265137,-17.267493379774244
2.7799999713897705,-23.712171479784125
2.7899999618530273,-12.18724281181268
2.799999952316284,-18.72958586530481
2.81000018119812,-9.71116210120281
2.819999933242798,-16.556786238998765
2.830000162124634,-5.608373190544284
2.8399999141693115,-10.34314218591349
2.8499999046325684,-5.328742593219822
2.859999895095825,-5.49903500585714
2.869999885559082,4.022232724160431
2.880000114440918,7.826667905313815
2.8899998664855957,2.6306461901249674
2.9000000953674316,5.159359536369524
2.9099998474121094,18.150771692963346
2.9200000762939453,8.612443188949669
2.929999828338623,8.305966111737671
2.940000057220459,18.555981521633885
2.950000047683716,16.54515777716109
2.9600000381469727,9.218731351248175
2.9700000286102295,14.946714793667528
2.9800000190734863,26.432731691472483
2.990000009536743,21.700677165277188
2.999999761581421,24.874977722778056
3.009999990463257,25.073048834926553
3.0199999809265137,31.393287204577145
3.0299999713897705,31.119945708946208
3.0399999618530273,35.75291227965652
3.049999952316284,26.326417925179197
3.059999942779541,33.29047032980752
3.069999933242798,30.09627919020335
3.0799999237060547,38.60729129999464
3.0900001525878906,41.73324775191345
3.0999999046325684,34.30179248899044
3.1100001335144043,38.914685507260586
3.119999885559082,24.5365414394727
3.129999876022339,30.982456365645668
3.140000104904175,35.62730447527279
3.1499998569488525,34.65692800283338
3.1600000858306885,34.984616947300495
3.169999837875366,34.54666175539619
3.180000066757202,31.85430788951903
3.18999981880188,31.322747342250043
3.200000047683716,30.0553007404384
3.2100000381469727,30.628739051029555
3.2200000286102295,27.808147354941536
3.2300000190734863,29.961883553894097
3.240000009536743,27.70524580949771
3.25,25.1479106438613
3.259999990463257,20.488012451491862
3.2699999809265137,21.0786318865326
3.2799999713897705,14.118780974553559
3.2899999618530273,22.832529413475598
3.299999952316284,29.187145941672895
3.309999942779541,18.996902385150083
3.319999933242798,8.206857075360976
3.3299999237060547,12.269363438307405
3.3399999141693115,2.407200096169574
3.3500001430511475,13.975717686122469
3.359999895095825,1.5721681493261344
3.370000123977661,1.4094780056687375
3.379999876022339,-7.141758376248514
3.390000104904175,-6.589270860129311
3.3999998569488525,-17.124463432040862
3.4100000858306885,-12.60149335357498
3.4200000762939453,-8.02076029580773
3.429999828338623,-4.632913103478177
3.440000057220459,-3.067274973257545
3.4499998092651367,-17.946113161868308
3.4600000381469727,-23.5735342419134
3.4700000286102295,-12.883296004309468
3.4800000190734863,-29.05604383486604
3.490000009536743,-21.85161797844002
3.5,-29.239713166019033
3.509999990463257,-27.5902649170146
3.5199999809265137,-27.657375600931903
3.5299999713897705,-31.242170033353425
3.5399999618530273,-28.729675783950196
3.549999952316284,-37.20403905081913
3.559999942779541,-35.00570673554363
3.569999933242798,-29.53337306115063
3.5799999237060547,-35.425357349476144
3.5899999141693115,-45.80398575590003
3.5999999046325684,-34.43503263475378
3.6100001335144043,-36.397254106496106
3.619999885559082,-33.04883644201852
3.630000114440918,-32.24244738743408
3.6399998664855957,-28.533070571508638
3.6500000953674316,-38.032775612111074
3.6599998474121094,-35.95955928879799
3.6700000762939453,-31.914689213105262
3.680000066757202,-29.868571393040778
3.690000057220459,-34.20604121816229
3.700000047683716,-32.84675881624218
3.7099997997283936,-29.57119104584241
3.7200000286102295,-25.35575509913124
3.7299997806549072,-27.6143722221618
3.740000009536743,-22.000295867376764
3.75,-21.30751022999214
3.759999990463257,-24.645655985043657
3.7699999809265137,-16.26550900458833
3.7799999713897705,-14.417493918188072
3.7899999618530273,-25.41431997006341
3.799999952316284,-22.190008697425384
3.809999942779541,-10.674603161248653
3.820000171661377,-14.255491693680415
3.8299999237060547,-17.06763619875871
3.8399999141693115,-9.132954637395981
3.8499996662139893,-14.71884527476325
3.8600001335144043,-7.9054145248004435
3.869999885559082,0.6113811714640986
3.879999876022339,3.6976557706061985
3.8899998664855957,7.511804205843001
3.9000000953674316,6.062856542617997
3.9100000858306885,4.976695667786428
3.919999837875366,10.913380428248942
3.929999828338623,14.283533749002604
3.940000057220459,9.6607288080485
3.950000047683716,19.329311329032976
3.9600000381469727,18.42607432225795
3.9699997901916504,13.95604491010527
3.9800002574920654,19.191589358743897
3.990000009536743,26.57197032154796
4.0,20.546841432479184
4.009999752044678,29.785918946821386
4.019999980926514,20.27602932925039
4.03000020980835,31.181952745536982
4.039999961853027,22.753665545360874
4.049999713897705,34.76131122101323
4.059999942779541,32.217097533491156
4.070000171661377,28.697268053821983
4.079999923706055,30.460963474506684
4.090000152587891,28.73151383798666
4.099999904632568,34.3325422167376
4.110000133514404,40.0937252709369
4.119999885559082,39.61918202055307
4.130000114440918,35.275094199362435
4.139999866485596,35.561899837129715
4.149999618530273,31.821159259359426
4.160000324249268,36.16098683260342
4.170000076293945,24.89815865332976
4.179999828338623,42.08838937958862
4.189999580383301,27.186574085036913
4.200000286102295,29.146420576880526
4.210000038146973,31.556450353285143
4.21999979019165,27.826555103134492
4.230000019073486,28.558122666224648
4.240000247955322,30.31168858859917
4.25,27.743054762735245
4.259999752044678,27.391482366646585
4.269999980926514,23.875493270370317
4.279999732971191,24.250214811768426
4.289999961853027,16.801638350915553
4.300000190734863,16.35598081440986
4.309999942779541,14.316494783145547
4.319999694824219,16.785053060628712
4.329999923706055,14.146741353760069
4.340000152587891,5.689059031042637
4.349999904632568,7.201049938296022
4.359999656677246,2.028757186447158
4.37000036239624,-1.4336072457467623
4.380000114440918,-0.8418338655579334
4.389999866485596,-6.9917512348343465
4.399999618530273,-1.1036826874862875
4.409999847412109,-11.855230840816851
4.420000076293945,-11.618296199858172
4.429999828338623,-12.580348256475848
4.440000057220459,-10.453654962084224
4.449999809265137,-7.014764236833059
4.460000038146973,-18.47176172206305
4.46999979019165,-20.434724108593873
4.480000019073486,-20.969797244034734
4.489999771118164,-22.313476562643494
4.5,-14.307879527445422
4.510000228881836,-25.993326864726587
4.519999980926514,-32.064786563748584
4.529999732971191,-24.540512324740977
4.539999961853027,-19.64051746690587
4.550000190734863,-29.132537350793516
4.559999942779541,-30.130987400756457
4.569999694824219,-37.31169882797015
4.579999923706055,-33.624895956899714
4.590000152587891,-32.651612313273255
4.599999904632568,-31.078651835908428
4.610000133514404,-43.38037799490463
4.619999885559082,-38.39043807483295
4.630000114440918,-32.95892423880903
4.639999866485596,-38.885662337513615
4.650000095367432,-28.640935406890172
4.659999847412109,-36.87167040447115
4.670000076293945,-36.389754388348535
4.680000305175781,-26.68422571360349
4.690000057220459,-29.099769615418538
4.699999809265137,-33.13385063357778
4.7099995613098145,-26.764775975414747
4.720000267028809,-28.382546176779897
4.730000019073486,-25.38892774273421
4.739999771118164,-21.820500869802146
4.75,-23.061669323737885
4.760000228881836,-16.82512870198651
4.769999980926514,-25.468586931504504
4.779999732971191,-22.64270314558709
4.789999961853027,-17.776925512521778
4.800000190734863,-22.13066058247998
4.809999942779541,-12.121437483308018
4.820000171661377,-15.407106215337507
4.829999923706055,-16.362348638939917
4.839999675750732,0.4765642276477742
4.849999904632568,-4.617600287889737
4.860000133514404,-3.8300131364948093
4.869999885559082,3.033930645817245
4.87999963760376,4.05061591915214
4.890000343322754,2.1724587713223436
4.900000095367432,10.425370572718005
4.909999847412109,6.2397984061017775
4.919999599456787,9.769236575696647
4.930000305175781,14.143755372648203
4.940000057220459,14.29686693661913
4.949999809265137,16.064368638050375
4.960000038146973,19.94012570086892
4.970000267028809,17.112946264386807
4.980000019073486,20.583429269071686
4.989999771118164,25.912844362151606
5.0,27.508987483746395
5.009999752044678,20.96712286660175
5.019999980926514,25.82581664610893
5.03000020980835,34.640576388429444
5.039999961853027,29.381772807182564
5.049999713897705,33.05941946888369
5.059999942779541,35.27766798832715
5.070000171661377,34.250103288232154
5.079999923706055,33.03688075466286
5.089999675750732,31.002644701892287
5.100000381469727,31.17891106657226
5.110000133514404,39.58719897103189
5.119999885559082,28.583882945866634
5.12999963760376,33.138025499553834
5.139999866485596,36.752708711017384
5.150000095367432,37.89384202028352
5.159999847412109,32.87525525288748
5.170000076293945,35.865937598844326
5.179999828338623,37.8111991935405
5.190000057220459,37.11430058913874
5.199999809265137,34.677852008480656
5.210000038146973,29.26051873325556
5.21999979019165,21.778083489379345
5.230000019073486,31.59229617640402
5.240000247955322,33.09343257862345
5.25,26.650775710822238
5.259999752044678,16.995527974265208
5.269999980926514,20.46801366793512
5.28000020980835,17.314749676943556
5.289999961853027,16.177444063062968
5.299999713897705,11.621562112044682
5.309999942779541,16.89599798123259
5.320000171661377,16.629728513060112
5.329999923706055,10.520359849564462
5.340000152587891,8.91285458345474
5.349999904632568,7.972060008146622
5.360000133514404,7.3112973483691945
5.369999885559082,-1.8637036420017958
5.380000114440918,-2.358516052356933
5.389999866485596,2.1525726311730056
5.400000095367432,-1.154225166290443
5.409999847412109,-8.002132724305374
5.420000076293945,-4.012173126433799
5.429999828338623,-12.82040521469002
5.439999580383301,-20.18729250283669
5.450000286102295,-16.813937408653825
5.460000038146973,-17.6042712223274
5.46999979019165,-20.512246452591906
5.480000019073486,-18.054328470846915
5.490000247955322,-22.999716484374307
5.5,-17.215844170482704
5.509999752044678,-26.29893855121096
5.519999980926514,-29.214526735646356
5.53000020980835,-26.7573043297496
5.539999961853027,-20.76941512746162
5.550000190734863,-30.12686908092316
5.559999942779541,-30.282841652824832
5.569999694824219,-19.762791782567753
5.579999923706055,-32.00065892882098
5.590000152587891,-32.97868434465941
5.599999904632568,-35.1903276676704
5.609999656677246,-40.97818417666542
5.62000036239624,-31.561626488696124
5.630000114440918,-43.08355770533246
5.639999866485596,-37.2466706091977
5.649999618530273,-36.71455026475249
5.660000324249268,-30.709845940330133
5.670000076293945,-32.204490981741905
5.679999828338623,-30.645353349021406
5.690000057220459,-34.01086555936193
5.699999809265137,-26.812121086040964
5.710000038146973,-27.019632905042986
5.71999979019165,-37.592299400811264
5.730000019073486,-32.86220029071409
5.739999771118164,-26.449993191323266
5.75,-34.25973301313756
5.760000228881836,-26.07948032645618
5.769999980926514,-19.86925462969266
5.779999732971191,-18.685033397885434
5.789999961853027,-11.690864015208293
5.800000190734863,-12.090882461491258
5.809999942779541,-12.203145096644135
5.819999694824219,-4.457967006755433
5.830000400543213,-11.854624013816453
5.840000152587891,-5.00873488908225
5.849999904632568,0.7594679416319456
5.859999656677246,2.7456836829226763
5.869999885559082,9.125082497353414
5.880000114440918,-2.735796478507773
5.889999866485596,-0.3285202333484749
5.900000095367432,-6.716017002287305
5.909999847412109,6.9125712840802604
5.920000076293945,9.779530933074213
5.929999828338623,11.469992672947843
5.940000057220459,6.95204756096314
5.949999809265137,16.7239255894392
5.960000038146973,10.209497490563464
5.970000267028809,17.028771838978138
5.980000019073486,23.57861527701444
5.989999771118164,26.90490533257827
5.999999523162842,31.553736699517906
6.010000228881836,20.495013517010054
6.019999980926514,30.59080527809624
6.029999732971191,22.590590578931355
6.039999961853027,32.050728718102846
6.050000190734863,36.192519392802716
6.059999942779541,38.67429570696082
6.069999694824219,34.29788853025422
6.079999923706055,34.923595383540324
6.090000152587891,37.30989012482744
6.099999904632568,36.57623372341965
6.110000133514404,27.710084884376883
6.119999885559082,29.193973964268793
6.12999963760376,31.059306102886257
6.139999866485596,32.84446461802152
6.150000095367432,43.84525153058323
6.159999847412109,31.09201884390203
6.169999599456787,36.77970114953057
6.180000305175781,31.950916388620797
6.190000057220459,22.733577555517712
6.199999809265137,27.839325539590604
6.210000038146973,21.963205769796765
6.220000267028809,38.37599969672263
6.230000019073486,32.87907817131172
6.239999771118164,26.480262659967362
6.25,24.18066271320671
6.259999752044678,23.02118090895119
6.269999980926514,34.220518811714356
6.28000020980835,20.184413566063558
6.289999961853027,24.515521379793764
6.299999713897705,23.676613265377974
6.309999942779541,23.005096402142513
6.320000171661377,11.285496427206395
6.329999923706055,10.817085787558053
6.339999675750732,11.000859012348805
6.350000381469727,-4.232037844653323
6.360000133514404,3.8949568694222045
6.369999885559082,-7.495341648689932
6.37999963760376,8.28714253015895
6.390000343322754,0.25276082318006177
6.400000095367432,-3.41138881455415
6.409999847412109,-10.322462823822978
6.420000076293945,-10.26921163849973
6.429999828338623,-8.357186478146
6.440000057220459,-13.895314516532505
6.449999809265137,-8.41685072234542
6.460000038146973,-19.930145628547084
6.46999979019165,-27.902020123796408
6.480000019073486,-17.18860156890397
6.490000247955322,-21.65619040546711
6.5,-28.616976334794344
6.509999752044678,-25.89805223019328
6.519999980926514,-25.826281870191913
6.53000020980835,-33.52469609152227
6.539999961853027,-30.375421165976555
6.549999713897705,-35.33090979572745
6.559999942779541,-33.99916048105969
6.570000171661377,-36.66757095289537
6.579999923706055,-30.068229907409133
6.589999675750732,-22.012650800038614
6.599999904632568,-40.80302080758316
6.610000133514404,-31.715810350438325
6.619999885559082,-32.869566627784145
6.630000114440918,-36.504827968546486
6.639999866485596,-34.43870068754177
6.650000095367432,-33.82616918628149
6.659999847412109,-32.617932434737966
6.670000076293945,-42.11078973340767
6.679999828338623,-38.33476439072294
6.689999580383301,-31.26090763160582
6.700000286102295,-31.326374210231904
6.710000038146973,-33.71986676018227
6.71999979019165,-36.095221030519134
6.729999542236328,-21.632635299039222
6.740000247955322,-25.136208649613266
6.75,-24.281665447504057
6.759999752044678,-22.683505491854934
6.769999980926514,-22.802514216739986
6.78000020980835,-11.293402282504388
6.789999961853027,-13.24023799774326
6.799999713897705,-12.06967778914693
6.809999942779541,-2.609028464784208
6.820000171661377,-9.401536908652847
6.829999923706055,-13.371211566660762
6.840000152587891,-5.580246077873873
6.849999904632568,-7.7045775537984404
6.859999656677246,-8.883850091903824
6.869999885559082,-8.600156139607524
6.880000114440918,-2.8570922465337807
6.889999866485596,6.761188368675184
6.899999618530273,8.262873228035499
6.910000324249268,6.779346133588946
6.920000076293945,7.416964204718994
6.929999828338623,15.644670908957842
6.940000057220459,12.710047340175304
6.950000286102295,19.527005675087217
6.960000038146973,15.966998212772133
6.96999979019165,14.631120755616033
6.980000019073486,28.003235822160608
6.989999771118164,26.37599071662602
7.0,22.913232092945826
7.009999752044678,26.314610380688283
7.019999980926514,30.152641477820282
7.029999732971191,28.363191459794148
7.039999961853027,27.021719826275987
7.050000190734863,29.090321170876816
7.059999942779541,35.581423838657784
7.069999694824219,31.251976316575302
7.079999923706055,30.745294097037597
7.090000152587891,27.194793387971423
7.099999904632568,24.878467017559537
7.109999656677246,38.21375555827365
7.119999885559082,27.6214658837122
7.130000114440918,35.474783000458096
7.139999866485596,32.692520710051156
7.150000095367432,39.855444509203906
7.159999847412109,40.79228280133544
7.170000076293945,25.850998878323104
7.179999828338623,33.78875850183267
7.190000057220459,27.79658182617465
7.199999809265137,28.722921472069924
7.210000038146973,35.01304542308537
7.220000267028809,25.479270566832078
7.230000019073486,27.925399386736064
7.239999771118164,20.28230913904455
7.25,15.177611575791465
7.260000228881836,22.95656931879327
7.269999980926514,13.115421235119946
7.279999732971191,9.917821823335863
7.289999961853027,10.357858115638837
7.300000190734863,10.315824376252543
7.309999942779541,11.056911440347486
7.319999694824219,5.569135870661599
7.329999923706055,3.865926859142614
7.340000152587891,7.117154740534964
7.349999904632568,2.694962948922935
7.360000133514404,5.9278651291016615
7.369999885559082,-0.9581492783586123
7.380000114440918,7.9761381912203255
7.389999866485596,-0.8237529594650383
7.400000095367432,-1.9486827238365603
7.409999847412109,-6.712285617209494
7.419999599456787,-5.560787347447372
7.430000305175781,-6.613897054733143
7.440000057220459,-10.157817784100896
7.449999809265137,-8.375883986319302
7.4599995613098145,-10.360687847611558
7.470000267028809,-13.832380338365144
7.480000019073486,-22.84668918478377
7.489999771118164,-28.481747116273468
7.5,-16.05255302373726
7.510000228881836,-27.905379557888654
7.519999980926514,-25.89235124577343
7.529999732971191,-37.55265408153461
7.539999961853027,-34.37110638500697
7.549999713897705,-30.401131062144863
7.559999942779541,-33.801883630288756
7.570000171661377,-30.137210149035102
7.579999923706055,-39.118193967964245
7.589999675750732,-35.34405423630664
7.599999904632568,-28.021198202612183
7.610000133514404,-32.02926434577219
7.619999885559082,-27.156629629431464
7.630000114440918,-36.05501764620826
7.640000343322754,-41.188701140534036
7.650000095367432,-40.090272409337025
7.659999847412109,-31.35681750607569
7.669999599456787,-35.251350236130186
7.679999828338623,-37.20052921230813
7.689999580383301,-41.13096288225817
7.6999993324279785,-32.86067847525616
7.710000514984131,-26.15263575422186
7.720000267028809,-26.619375444067334
7.730000019073486,-34.12114315543863
7.739999771118164,-28.775504296316292
7.75,-24.579098879243993
7.759999752044678,-32.49425844958408
7.7699995040893555,-24.215431994664016
7.779999732971191,-16.374328978217967
7.7900004386901855,-20.54371127530054
7.800000190734863,-15.82568131743286
7.809999942779541,-13.58673524671114
7.820000171661377,-9.244451005536574
7.829999923706055,-17.594444024204773
7.839999675750732,-11.054843497907987
7.849999904632568,-6.130274473021193
7.859999656677246,-3.857288334707707
7.869999408721924,-0.41577114036656837
7.880000114440918,-5.578676529804565
7.890000343322754,0.5283893651756362
7.900000095367432,10.275091239808212
7.909999847412109,4.481130045154241
7.920000076293945,10.884784627275627
7.929999828338623,6.937768203667094
7.939999580383301,10.299248697891416
7.949999809265137,18.319386914878773
7.960000514984131,17.870400877199017
7.970000267028809,20.96016354380398
7.980000019073486,25.235206961056637
7.990000247955322,29.0116704788953
8.0,27.80363602858771
8.010000228881836,35.67200426255762
8.019999504089355,25.640870172560973
8.029999732971191,35.47782722830854
8.039999961853027,31.761234560742327
8.050000190734863,28.985763606803904
8.0600004196167,30.564995678296917
8.069999694824219,37.2679077213107
8.079999923706055,42.07077303104607
8.09000015258789,27.43740013040043
8.09999942779541,27.812171321830192
8.109999656677246,37.68319250712747
8.119999885559082,36.44230678373949
8.129999160766602,40.41825991770972
8.140000343322754,36.473048181184424
8.15000057220459,31.091737515474623
8.15999984741211,31.015487650195983
8.170000076293945,30.872703406188386
8.180000305175781,37.13809580071213
8.1899995803833,41.70234760491056
8.199999809265137,23.496599519819483
8.210000038146973,27.756630332765425
8.220000267028809,30.262072094118444
8.230000495910645,30.045666721999932
8.239999771118164,27.90172197328274
8.25,22.011861664056077
8.260000228881836,17.409041558791102
8.269999504089355,18.746336956585672
8.279999732971191,14.304098984681374
8.289999961853027,10.489945385645285
8.299999237060547,18.648732500873507
8.3100004196167,16.6419743205584
8.320000648498535,12.884086030916599
8.329999923706055,9.922189808878617
8.34000015258789,17.045835793034172
